0   1
17   3   211   11.0955   -0.201908   0.0116195   11.0928   7.37151e-11   1.28956e-12   -8.78769e-13   7.35854e-11
17   4   211   1.70435   0.4252   -0.0892094   1.64212   3.53536e-12   -1.98546e-13   -1.49457e-13   3.15765e-12
17   5   211   0.571787   -0.151904   -0.523057   0.103913   3.31496e-12   1.69199e-13   -5.73347e-13   2.38884e-13
17   6   211   22.2492   0.383987   -0.0886992   -22.2453   2.24858e-10   -7.35131e-13   5.88696e-13   -2.24841e-10
17   7   211   205.078   0.56385   -0.0354065   -205.077   9.46035e-10   3.89252e-13   4.93394e-14   -9.46032e-10
17   8   211   337.187   0.035936   -0.809298   -337.186   1.33241e-09   7.04475e-13   -2.98245e-13   -1.3324e-09
17   9   211   3.41261   0.0419341   -0.248527   -3.40043   5.30116e-11   4.68268e-13   2.02136e-13   -5.29681e-11
17   10   211   0.881705   -0.153125   -0.213325   0.830042   5.69216e-12   -8.9414e-13   -7.34725e-13   2.93082e-12
17   11   211   257.371   -0.584916   0.126933   257.37   2.43389e-09   -1.397e-12   1.77255e-14   2.43389e-09
17   12   211   3.11312   -0.216764   -0.0347422   -3.10224   5.25458e-10   -1.22004e-11   -3.39456e-11   -5.20492e-10
17   13   211   5.45869   -0.113127   -0.353788   -5.44425   8.07904e-10   -4.85248e-12   -2.18522e-11   -8.07088e-10
17   14   211   117.314   -0.261653   0.186249   117.314   41022.5   -26.7003   36.5588   41022.4
17   15   211   21.9773   0.149737   -0.129915   -21.9759   14585.5   107.6   46.5978   -14583.8
17   16   211   80.8407   -0.154807   0.0271093   80.8405   1474.42   0.299259   -0.877323   1474.41
17   17   211   5.10539   0.133073   -0.17503   -5.09875   506.91   17.8811   -2.5222   -505.168
17   18   211   0.206617   0.0448254   0.145454   0.00668347   18.9058   -3.74859   2.28606   -10.1822
18   0
19   6
19   0   211   234.19   -0.325023   0.315581   -234.189   1.85181e-09   4.48538e-13   4.72503e-13   -1.85181e-09
19   1   211   4.92662   0.246388   -0.197768   -4.91449   1.8284e-11   -1.87053e-13   9.61633e-13   -1.81903e-11
19   2   211   36.1052   -0.0226863   -0.174584   -36.1045   3.02855e-10   -7.23328e-13   -2.64187e-13   -3.02839e-10
19   3   211   273.471   -0.104157   -0.0165842   -273.471   5.53489e-09   1.85376e-13   1.51641e-12   -5.53489e-09
19   4   211   380.056   -0.0667769   -0.303962   380.056   5221.09   0.670325   -1.83371   5221.09
19   5   211   121.744   -0.313951   -0.3307   -121.743   9380.52   -25.6321   -20.9673   -9380.4
20   0
21   24
21   0   211   102.791   0.118299   0.232   102.791   3.47885e-10   -5.64507e-13   5.41297e-13   3.47876e-10
21   1   211   14.832   -0.470251   0.186448   14.8228   8.95868e-12   1.29852e-14   -1.01989e-13   8.84717e-12
21   2   211   10.072   -0.328714   0.159794   10.0644   1.58317e-11   5.80282e-14   1.87311e-14   1.57902e-11
21   3   211   143.662   -0.692859   -0.0471759   -143.66   2.87159e-10   -6.55665e-13   -3.96067e-13   -2.87151e-10
21   4   211   49.7659   -0.0388633   0.0410977   49.7657   2.41766e-09   -9.79475e-13   -5.33225e-14   2.41765e-09
21   5   211   42.8239   -0.445742   -0.0635952   -42.8213   8.07366e-11   1.38703e-13   8.18596e-13   -8.0712e-11
21   6   211   8.56952   0.0699302   -0.112832   -8.56736   2.9049e-11   2.82156e-13   1.2511e-12   -2.8949e-11
21   7   211   635.866   0.108203   0.05012   635.866   1.81165e-09   -9.59656e-13   -4.44728e-13   1.81165e-09
21   8   211   155.18   -0.351888   0.218018   155.179   2.46836e-09   -8.35493e-13   7.96123e-13   2.46835e-09
21   9   211   96.6876   -0.775398   -0.152744   96.6842   7.422e-10   -9.66596e-13   -6.31525e-13   7.4219e-10
21   10   211   11.7632   0.423175   -0.398582   11.748   6.83561e-11   3.14665e-13   -3.10219e-12   6.82199e-11
21   11   211   0.156557   -0.0238761   0.00650737   0.066467   4.9347e-12   -7.26232e-13   2.2501e-13   -1.33569e-12
21   12   211   1.95974   -0.0272861   0.124662   -1.95059   2.62219e-11   4.89726e-13   -5.42362e-13   -2.61199e-11
21   13   211   4.93636   0.0775473   0.00746299   -4.93377   9.66526e-11   -2.47938e-14   7.0555e-14   -9.6615e-11
21   14   211   8.902   -0.0223267   -0.00327526   8.90088   2.74261e-07   -5.05544e-10   1.06318e-09   2.74217e-07
21   15   211   0.420008   0.0222116   0.0808467   -0.387166   2.61333e-11   4.889e-13   2.15785e-12   -2.30053e-11
21   16   211   0.175069   -0.103604   0.0200797   0.00569248   20.9998   6.71311   -3.43571   -3.67107
21   17   211   0.542099   0.239749   -0.143954   0.442932   1.19223e-06   5.68542e-07   -1.99626e-07   9.56227e-07
21   18   211   2.24796   -0.00337483   0.014964   -2.24357   2.30581e-11   8.97739e-14   -9.58944e-13   -2.28574e-11
21   19   211   7.96469   -0.0398687   0.18578   -7.9612   1.15537   0.00111036   -0.000339463   -1.15507
21   20   211   219.93   0.114757   0.00792817   -219.929   15390.8   1.97205   -0.878004   -15390.8
21   21   211   0.534513   -0.361474   0.029097   -0.367035   60.6196   -25.2498   19.1258   -46.231
21   22   211   10.8313   -0.493554   -0.126163   10.8184   3.11271   -0.00556274   0.0131651   3.1122
21   23   211   162.143   -0.0524643   -0.0727291   162.143   51554.9   -12.1419   -39.9548   51554.8
22   21
22   0   211   61.1498   0.423886   -0.440168   -61.1466   5.1327e-11   -3.87033e-13   4.56966e-13   -5.13157e-11
22   1   211   2.19237   -0.107552   0.545632   -2.11606   6.41484e-12   -1.11975e-13   2.56131e-13   -6.122e-12
